reviewer_id,store_name,category,store_address,latitude ,longitude,rating_count,review_time,review,rating,sentiment
22428,McDonald's,Fast food restaurant,2476 Kalï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,,,"2,175",3 years ago,Used the screen to place my order to avoid waiting in line. That saved a lot of time.  Great service. Very polite.,5 stars,positive
13060,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",2 weeks ago,Santa Monica pier is a few steps from here.,5 stars,neutral
26856,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,794",2 years ago,I went to the store today and asked for a sausage McMuffin and they said they didnï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,3 stars,neutral
26820,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,794",9 months ago,"Slowest drive thru ever, avoid at all costs",1 star,neutral
33272,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",a year ago,"The coast is closer, so the MC is easily accessible! The shnake was delicious! The cheeseburger was also good!",5 stars,positive
32370,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",3 years ago,"Food was fresh and fast, however the lady working at the drive through window was rude and nasty beyond belief. Her disgusting long fake curly weave was not put up and she kept flinging it around as we watched it dip into many of the drinks. She was too busy putting on lip gloss and rolling around a fat piece of gum him her mouth. Very rude at the window and impolite to her manager. Health department would have a field day with this Sorry excuse for a worker.",1 star,positive
26443,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,381",6 years ago,The worst service ever... the people behind us got their orders but our order never been processed. We decided to cancel our order instead. The manager never apologized for that error. I still got the receipt. If ever the corporate head wants to contact me I am willing to give them what took place in that McDonald's. I hope the manager will get fired for it!!!!,1 star,neutral
17333,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,6 years ago,"A group of friends (6 of us total) were kicked out shortly after eating due to the ""store manager's orders"". Their rule is ""5 kids in the restaurant at a time"" because of an incident that happend a week ago where kids made a mess and broke a salt shaker. Two out of the group left and it was us 4 sitting there, having casual conversation in the side of the restaurant, and a second lady came up to us and asked us to leave again, because ""football kids are coming in"" and that there were too many kids at one time. Keep in mind we were not disrespectful or disruptive, McDonalds was just a place to eat, not hang out or lounge in our free time. Nearing adulthood, I felt very offended and quite frankly disrespected by store management AND their employees. Oh, I also waited 10 minutes for my 20 piece nugget and medium fries.",1 star,neutral
15050,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",4 years ago,Love the frozen cold brew,3 stars,negative
8455,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",2 years ago,The mask against the virus did not let me speak English well with the girl from the driver though up,4 stars,neutral
15387,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",3 months ago,This McDonaldï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s is by far the worse one Iï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ve ever visited and I leave around the corner from it. McDonaldï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,1 star,neutral
4656,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",4 years ago,This place sucks,5 stars,neutral
22972,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",a year ago,Great Customer Service from the staff here.,5 stars,positive
4415,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",6 months ago,Quick and convenient,5 stars,neutral
29790,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",2 years ago,Good ,4 stars,positive
13299,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",a year ago,Fast dependable service.  Excellent outdoor pavilion.,5 stars,positive
21548,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",5 years ago,Orders were messed up and it took to long to get the food for a FAST food restaurant.,2 stars,neutral
25585,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,657",6 years ago,Horrible .. received a cheese burger with literally 7 slices of cheese on it. When we came back to change it we sat in the drive thru for 5 minutes while the cashier talked to her friend in the drive thru.,1 star,neutral
27931,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",a year ago,This is the only McDonaldï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s I know that decid,2 stars,neutral
30670,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",3 years ago,"friendly staff, but we waited of 45 minutes for our food, which was mostly cold and had been sitting out the entire time we were there.",1 star,negative
17001,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",9 months ago,"I did not like the format of the store, the bathroom is kept closed.",3 stars,neutral
22148,McDonald's,Fast food restaurant,2476 Kalï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,,,"2,175",a month ago,I went like four times in the morning in my vacation to get my coffee and Robert is a great guy always with a big smile on his face.    Hawaii needs more people with his same attitude.    The only sad part was!! I never was able to tried this pie!!,5 stars,positive
4170,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",9 months ago,Fast service but restroom being locked just avoid tourists using. Should have been more organized with a sign for customers use only.,2 stars,neutral
114,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",a year ago,I was very surprised to have come to this McDonalds while working this side of town .. Coffee was like drinking a cup of  hot water.. wow McDonalds has been known for its coffee. Not this one. Get a water instead.,1 star,neutral
2571,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",5 years ago,Breakfast here!,4 stars,neutral
2544,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",4 years ago,Good place to grab a burger,5 stars,positive
33361,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",3 years ago,"The attention was not the best, staff unconcerned about the client in general.",3 stars,neutral
17798,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,4 years ago,Neutral,3 stars,neutral
1117,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",a year ago,Don't go here!!!!! I regret it every time I give it another chance.,1 star,neutral
31091,McDonald's,Fast food restaurant,"7010 Bradlick Shopping Center, Annandale, VA 22003, United States",38.8128231,-77.1850548,595,a year ago,Good ,4 stars,positive
22547,McDonald's,Fast food restaurant,2476 Kalï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,,,"2,175",5 years ago,Go to stop when I didn't want to waste all my money on food! Good service!!,5 stars,positive
17274,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,a year ago,"this location regularly overcharges. in  a two week period, members of this household were charged $4.25 for large fries, and $9 for a filet o fish meal. this is not the first time this location has done this, but it will be the last time",1 star,negative
6985,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",a month ago,"Lobby is always closed ,whan it's says is open 24 hrs",1 star,neutral
21531,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",2 years ago,Just at the drive thru but food was good and fast,4 stars,positive
11757,McDonald's,Fast food restaurant,"1121 Garnet Ave, San Diego, CA 92109, United States",32.7976607,-117.2494697,"1,159",6 years ago,Hate it!,1 star,neutral
28502,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",3 years ago,Well let's see it took me 27 minutes to go through their bullship drive-through for 2 mcdoubles holy shedding this a joke,1 star,neutral
19901,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",a year ago,Terrible,1 star,negative
21301,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",2 years ago,I've been in places in 3rd world countries cleaner than this. But I will say the food taste normal. If your at Mandalay bay and nothing else is open it's an option but I wont go hear again. Hopefully I dont get hepatitis.,1 star,neutral
14568,McDonald's,Fast food restaurant,"25200 I-10 Lot 2, San Antonio, TX 78257, United States",29.6762669,-98.6345801,"1,460",a year ago,Super fast,5 stars,neutral
14036,McDonald's,Fast food restaurant,"25200 I-10 Lot 2, San Antonio, TX 78257, United States",29.6762669,-98.6345801,"1,460",2 years ago,"Good McDonald's usually connect to a Travelwise gas station but due to covid it's no longer connected. Additionally, there is no dining in. You can only get food through the drive-thru. My drive-thru order is always correct. I usually have a special order of no pickles and it's always correct.",4 stars,positive
17906,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,3 years ago,Excellent ,5 stars,positive
10158,McDonald's,Fast food restaurant,"690 Alameda St, Los Angeles, CA 90021, United States",34.0352699,-118.2382063,"2,614",a year ago,"Got myself a mid afternoon mcafe mcompanied by a couple mcdoubles. The burgers went 1 for 2, with one being nice and warm with the other needing a microwave minute or two.  My ice coffee was Ok. Not much else left to say. Even if the food/drink isn't always 100 percent on point here, I'm still a supporter. Staff is cool , and they're trying to make it work.",3 stars,neutral
15978,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",a year ago,Fast service,5 stars,neutral
27397,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,999,a year ago,"The person who takes your order always seems to be mad, the cashier is never polite and orders are almost always wrong. Good thing other better places to eat are around here.",1 star,positive
1114,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",2 years ago,In the Happy Meal they forgot the apple juice,4 stars,positive
9795,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,It's McDonald's,5 stars,neutral
14503,McDonald's,Fast food restaurant,"25200 I-10 Lot 2, San Antonio, TX 78257, United States",29.6762669,-98.6345801,"1,460",a year ago,They got it right ï¿½ï¿½ï¿,5 stars,neutral
26690,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,794",7 months ago,"Food was hard and cheese danishes were hard
Workers forgot to give me water bottles.
They were just talking and seemed like they werenï¿½ï¿½ï¿½ï¿½ï¿½ï¿½",1 star,neutral
12954,McDonald's,Fast food restaurant,"501 W Imperial Hwy, Los Angeles, CA 90044, United States",33.9312613,-118.2829548,"2,722",3 years ago,Food order wrong. 1 person taking orders and serving drive up orders and counter. To long of wait.,1 star,neutral
3745,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",3 years ago,Cool,5 stars,neutral
7507,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",a year ago,Consistently good,5 stars,positive
12473,McDonald's,Fast food restaurant,"1044 US-11, Champlain, NY 12919, United States",44.9814099,-73.4598199,"1,306",6 years ago,"Not very clean, flies in large quantities. It's worrying",1 star,neutral
16354,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",9 months ago,First time back since it was remodeled. The girl in the drive thru was great. Very friendly and personable.,5 stars,positive
9124,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",6 years ago,Its a McDonald's.  The food is what you would expect. It's in a poorer side of town. At times some of the more interesting people come out to panhandle.,3 stars,neutral
21817,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",2 years ago,Slow drive-thru,4 stars,neutral
12696,McDonald's,Fast food restaurant,"501 W Imperial Hwy, Los Angeles, CA 90044, United States",33.9312613,-118.2829548,"2,722",11 months ago,I'd it wasn't for homeless person resting inside would be very good.,3 stars,positive
22482,McDonald's,Fast food restaurant,2476 Kalï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,,,"2,175",4 years ago,This place has no restrooms. I didn't like the service and there's a lot of homeless people in here just to spend the night. I don't recommend this location.,1 star,neutral
15672,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",4 years ago,Health inspector was there and there was no ice it was a mess and if you look underneath the soda machine there's a river or soda under there probably molding,1 star,negative
1088,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",3 years ago,Breakfast is the best meal of the day. Pancakes are good.,3 stars,positive
25290,McDonald's,Fast food restaurant,"7010 Bradlick Shopping Center, Annandale, VA 22003, United States",38.8128231,-77.1850548,595,3 years ago,Neutral,3 stars,neutral
13729,McDonald's,Fast food restaurant,"6875 Sand Lake Rd, Orlando, FL 32819, United States",28.4503866,-81.4714142,"19,671",5 months ago,Had to stop here on our way home from Florida. My kids were super excited see this location. They had fun playing in the playground and arcade and we even enjoyed breakfast before getting back on the road.,5 stars,positive
7664,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",4 months ago,Excellent ,5 stars,positive
23725,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,617",4 years ago,"Stopped for nuggets and for once they were fresh. Usually, they're out of the cabinet and have been there well past the discard time, but that's the norm for most McDonalds.",4 stars,positive
29148,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",3 years ago,It's a Mickey D's. You know already.,3 stars,neutral
11166,McDonald's,Fast food restaurant,"1650 Washington Ave, Miami Beach, FL 33139, United States",25.7902955,-80.1320774,"4,922",5 years ago,"Horrible service. Only speak spanish, messed up put order. Dirty tables and bathroom.  Avoid",1 star,negative
8306,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",6 years ago,It is fast and tasty,3 stars,positive
23717,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,617",5 years ago,"Shamrock shakes are the best things in the world, I can't resist. I hate fast food but damn, I need these green frozen milk cups of joy. I'm certainly glad that they are not available for too long, I'd be 400 pounds! AND this McD's is open 24 hours a day, how evil!",5 stars,positive
25376,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,657",a week ago,"The employees,& staff,were friendly, and polite.",5 stars,neutral
21597,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",2 years ago,Needed some gift cards. fast and easy,5 stars,neutral
25787,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,657",2 years ago,They have fake animals inside that make sounds when u tap them,4 stars,neutral
33087,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",4 years ago,Excellent attention.,4 stars,positive
18434,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,3 years ago,It's a McDonald's. They're fine if you're in the mood for McDonald's.,3 stars,neutral
15426,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",4 months ago,"Fast service but please don't confuse them, they're on auto mode.",2 stars,neutral
24479,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",a year ago,All that technology and they can't remember how to put two sandwiches in a bag. Maybe if they had a few more people instead of LCD screens?,2 stars,neutral
16554,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",6 years ago,Cold fries. Incredibly long wait for 3am (were talking 20 min for each customer). And incredibly horrendous customer service. AVOID THIS PLACE!!!,1 star,negative
17850,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,2 years ago,Neutral,3 stars,neutral
22937,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",2 years ago,Was visiting for a few weeks. Got coffee plenty of times and was correct maybe twice to three times.,1 star,neutral
18515,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,3 years ago,"Great service, great people!",5 stars,positive
27558,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,565",a year ago,"I went through one of the drive thru lanes last night, and waited for about 15 minutes as they only took orders from the other lane. I was not able to back up my car, so I went forward to ask what was up. When I got to the only window open, they said they were only taking orders from one side. I suggested they put up a sign, and asked if could take my order at the window, they said I would have to go through the drive thru again. I am not going here anymore for this, in addition to the times they got my order wrong.",2 stars,neutral
10917,McDonald's,Fast food restaurant,"1650 Washington Ave, Miami Beach, FL 33139, United States",25.7902955,-80.1320774,"4,922",a year ago,Worst service ever if it totally disrespected being disabled I have to be served outside window and they said no we can't do that and they forced me to go inside I'm asking where or just here's money I'll meet you outside they need threaten to call the police,1 star,neutral
17020,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",2 months ago,Poor ,2 stars,neutral
18995,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,5 years ago,Neutral,3 stars,neutral
25814,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,657",4 years ago,good place. nice folks. that one ginger white kid is a gem,5 stars,positive
11965,McDonald's,Fast food restaurant,"1044 US-11, Champlain, NY 12919, United States",44.9814099,-73.4598199,"1,306",3 years ago,"Worst service in years. 10pm at night. Only car in the drive thru. 20 minutes for chicken tenders and fries. No explanation given. ""We are working on it"". The team's teenage friends inside however were getting personalized service with their coffees.",1 star,neutral
16573,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",9 months ago,McDonaldï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,5 stars,neutral
6872,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",4 years ago,large carmel frappe my favorite any time of the day,5 stars,neutral
96,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",4 years ago,"If I could give negative stars I would. This location is the absolute worst ever.  Every single time I go they f up my order! Then give attitude when they need to correct their mistakes.  I Try to give the benefit of the doubt everyone has off/bad days so I return thinking this time will be different, but it never is. They always suck. The staff is horrible. Corporate needs to send all their staff over to a week of training at chic-fil-A college to learn about work ethic, time management ,teamwork and basic manors.
I am baffled how chic-fil-a can have 30 cars in drive thru and get my order right the first time and under 5 mins. But at McDonaldï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s there could be 3 cars and it still takes 30 mins and 3+ tries to get my order right! makes no logical sense.
Moral of rant save your time and money and drive around the corner to chic-fil-a they got your",1 star,negative
26800,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,794",8 months ago,"Gross bathrooms, you know it's sketchy because they have security outside of it.",2 stars,neutral
20465,McDonald's,Fast food restaurant,"2400 Alliance Gateway Fwy, Fort Worth, TX 76177, United States",32.9580411,-97.3076518,957,2 years ago,I think they could  take out a lot more time cleaning and sanitizing there store. Gas station,1 star,neutral
8068,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",a year ago,The first cheeseburger I ever ate from McDonald's that was horrible,1 star,neutral
31417,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",5 years ago,"Dirty,service so Slow,Only Odered a shake,friends ordered to eat here a very large order & it was served to go,Cashier rigging her nose,sniffiling",1 star,negative
19371,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",4 years ago,Lived here for 2 decades this is the cleanest this McDonald's has ever BEEN.. A major plus NO MORE FIENDS ASKING FOR $$ï¿½ï¿½ï¿½ï¿½,5 stars,neutral
29071,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",3 years ago,"Good food, great deals w app",4 stars,positive
30798,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",4 years ago,Very nice restraurant..there also installed self order kiosks... which was interesting ...,5 stars,neutral
28054,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",3 years ago,The Asian looking manager killed my vibe. I was asking questions about their cafe drinks in a bubbly tone and he just replied in a really monotone voice. I was trying to make conversation and he just ignored me.... now I feel awkward as hell...,3 stars,neutral
25596,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,657",10 months ago,This place customer service is TRASSSSSH throw the whole McDonald's away NOW!!!!!!!!!!!!!!! By the way I HAD TO ADD A ï¿½ï,1 star,neutral
6579,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",4 years ago,"Such an ""interesting"" crowd of regulars hang out here. I go for my egg mcmuffin and to people watch.",3 stars,neutral
22762,McDonald's,Fast food restaurant,2476 Kalï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,,,"2,175",a year ago,My son loves McDonald's,5 stars,neutral
15368,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",2 years ago,"UPDATE 2021: This is a solid restaurant.ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ My food has always been made to McDonald's standards. They have very busy times, which is in part due to their location on the highway in a restaurant area, but also because they are a solid restaurant.ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ Their curbside service gives you an estimate of your wait, which is appreciated, and your food will be delivered by a friendly employee (an improvement from my previous experience). My only complaint is that it's obvious they make your curbside drink far earlier than your delivery, because they come to you partially melted (see the slush below).

2019:
They identified my ",4 stars,neutral
8999,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",7 months ago,Covid is over can we please open the restaurant up?!,3 stars,neutral
14360,McDonald's,Fast food restaurant,"25200 I-10 Lot 2, San Antonio, TX 78257, United States",29.6762669,-98.6345801,"1,460",5 years ago,"IT is ALLWAYS hotter than any other ""arch"" we've ever visited IN & Surrounding town's!",2 stars,neutral
18965,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,2 months ago,Excellent ,5 stars,positive
5800,McDonald's,Fast food restaurant,"5920 Balboa Ave, San Diego, CA 92111, United States",32.8206541,-117.1780115,550,5 months ago,Terrible,1 star,negative
26873,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,794",11 months ago,The second story is a lie. There is only 1 floor.,5 stars,neutral
25393,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,657",a year ago,I used to love McDonald's fries but not no more. You can't never really get anything fresh from McDonald's. I used to tell them could they make my McChicken now when they did it taste so much better. But everything is preheated or been waiting for you LOL,1 star,positive
4264,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",3 years ago,It was really busy and the late night staff was out numbered but they pulled through and did a very great job. I am very proud of them and also my sammie was yummy,5 stars,positive
19902,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",a year ago,Excellent ,5 stars,positive
18287,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,7 years ago,This is the second time I've been to this McDonald's and waited longer than 10 minutes with no service. Went at 2pm no one in line no one in drive thru. #poorservice #lazystaff don't even realize they being photographed while sitting at their table,1 star,neutral
